_archivo,id_modelo,referenciaWeb,modelo,url,title,allDescs
142585724.json,142585724,"Código de barras：8433325000981
Color de la luz：Luz natural
Potencia：10W
Temperatura del color：4000K
Caudal luminoso：900lm
Clasificación del IP：IP65",8433325000981,https://www.aigostar.com/ES/productCategory/1853638059757801498,Lámpara de enfoque LED-10W-4000K-900lm-IP65,"Características
Color del producto:
Negro
Color de la luz:
Luz natural|Especificación
Dimensión:
L103*W77*H27mm
Cable:
3*1.0mm²
Longitud del cable:
22.5cm|Parámetros técnicos
Potencia:
10W
Voltaje:
220-240V～
Current:
40mA
Frecuencia:
50/60Hz
Temperatura del color:
4000K
Caudal luminoso:
900lm
CRI:
Ra≥70
DF:
≥0.7
Ángulo de haz:
100°
Hg(mg):
0
EEI:
F
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-20℃～40℃|Volumen
Peso neto de un solo producto:
166g|Vida
Vida útil:
25000h
Frecuencia de conmutación:
15000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
100 pc/Caja de cartón"
142585725.json,142585725,"Código de barras：8433325219482
Color de la luz：Luz fría
Potencia：100W
Temperatura del color：6500K
Caudal luminoso：8900lm
Clasificación del IP：IP65",8433325219482,https://www.aigostar.com/ES/productCategory/1547785368043131284,Proyector con sensor LED 100W 8900lm 6500K IP65,"Características
Tipo:
Inductivo
Color del producto:
Negro
Tipo de sensor:
Detección de luz&Sensor de movimiento
Color de la luz:
Luz fría|Especificación
Dimensión:
L217xW323xH57 mm
Cable:
3*1.0mm²
Longitud del cable:
30cm|Parámetros técnicos
Potencia:
100W
Voltaje:
220-240V～
Current:
435mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
8900lm
CRI:
Ra≥80
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
Equivalencia en bombilla incandescente:
100W
EEI:
F
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-10℃～50℃|Volumen
Peso neto de un solo producto:
796g|Vida
Vida útil:
30000h
Frecuencia de conmutación:
100000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585726.json,142585726,"Código de barras：8433325219574
Color de la luz：Luz natural
Potencia：100W
Temperatura del color：4000K
Caudal luminoso：8900lm
Clasificación del IP：IP65",8433325219574,https://www.aigostar.com/ES/productCategory/1547785368043131293,Proyector con sensor LED 100W 8900lm 4000K IP65,"Características
Tipo:
Inductivo
Color del producto:
Negro
Tipo de sensor:
Detección de luz&Sensor de movimiento
Color de la luz:
Luz natural|Especificación
Dimensión:
L217xW323xH57 mm
Cable:
3*1.0mm²
Longitud del cable:
30cm|Parámetros técnicos
Potencia:
100W
Voltaje:
220-240V～
Current:
435mA
Frecuencia:
50/60Hz
Temperatura del color:
4000K
Caudal luminoso:
8900lm
CRI:
Ra≥80
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
Equivalencia en bombilla incandescente:
100W
EEI:
F
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-10℃～50℃|Volumen
Peso neto de un solo producto:
796g|Vida
Vida útil:
30000h
Frecuencia de conmutación:
100000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585727.json,142585727,"Código de barras：8433325219635
Color de la luz：Luz fría
Potencia：150W
Temperatura del color：6500K
Caudal luminoso：13500lm
Clasificación del IP：IP65",8433325219635,https://www.aigostar.com/ES/productCategory/1547785368043131299,Lámpara de enfoque LED 150W 13500lm 6500K IP65,"Características
Color del producto:
Blanco
Color de la luz:
Luz fría|Especificación
Dimensión:
L249xW277xH33 mm
Cable:
3*1.0mm²
Longitud del cable:
30cm|Parámetros técnicos
Potencia:
150W
Voltaje:
220-240V～
Current:
652mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
13500lm
CRI:
Ra≥80
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
Equivalencia en bombilla incandescente:
150W
EEI:
F
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-10℃～50℃|Volumen
Peso neto de un solo producto:
1.216kg|Vida
Vida útil:
30000h
Frecuencia de conmutación:
100000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
5 pc/Caja de cartón"
142585728.json,142585728,"Código de barras：8433325219642
Color de la luz：Luz fría
Potencia：200W
Temperatura del color：6500K
Caudal luminoso：18000lm
Clasificación del IP：IP65",8433325219642,https://www.aigostar.com/ES/productCategory/1547785368043131300,Lámpara de enfoque LED 200W 18000lm 6500K IP65,"Características
Color del producto:
Blanco
Color de la luz:
Luz fría|Especificación
Dimensión:
L284xW318xH33 mm
Cable:
3*1.0mm²
Longitud del cable:
30cm|Parámetros técnicos
Potencia:
200W
Voltaje:
220-240V～
Current:
870mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
18000lm
CRI:
Ra≥80
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
Equivalencia en bombilla incandescente:
200W
EEI:
F
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-10℃～50℃|Volumen
Peso neto de un solo producto:
1.696kg|Vida
Vida útil:
30000h
Frecuencia de conmutación:
100000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
5 pc/Caja de cartón"
142585729.json,142585729,"Código de barras：8433325219659
Color de la luz：Luz fría
Potencia：20W
Temperatura del color：6500K
Caudal luminoso：1800lm
Clasificación del IP：IP65",8433325219659,https://www.aigostar.com/ES/productCategory/1547785368043131301,Proyector con sensor LED 20W 1800lm 6500K IP65,"Características
Tipo:
Inductivo
Color del producto:
Blanco
Tipo de sensor:
Detección de luz&Sensor de movimiento
Color de la luz:
Luz fría|Especificación
Dimensión:
L121xW190xH54 mm
Cable:
3*1.0mm²
Longitud del cable:
25cm|Parámetros técnicos
Potencia:
20W
Voltaje:
220-240V～
Current:
87mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
1800lm
CRI:
Ra≥80
DF:
≥0.7
Ángulo de haz:
110°
Hg(mg):
0
Equivalencia en bombilla incandescente:
20W
EEI:
F
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-10℃～50℃|Volumen
Peso neto de un solo producto:
244g|Vida
Vida útil:
30000h
Frecuencia de conmutación:
100000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142585730.json,142585730,"Código de barras：8433325219680
Color de la luz：Luz fría
Potencia：100W
Temperatura del color：6500K
Caudal luminoso：8900lm
Clasificación del IP：IP65",8433325219680,https://www.aigostar.com/ES/productCategory/1547785368043131304,Proyector con sensor LED 100W 8900lm 6500K IP65,"Características
Tipo:
Inductivo
Color del producto:
Blanco
Tipo de sensor:
Detección de luz&Sensor de movimiento
Color de la luz:
Luz fría|Especificación
Dimensión:
L217xW323xH57 mm
Cable:
3*1.0mm²
Longitud del cable:
30cm|Parámetros técnicos
Potencia:
100W
Voltaje:
220-240V～
Current:
435mA
Frecuencia:
50/60Hz
Temperatura del color:
6500K
Caudal luminoso:
8900lm
CRI:
Ra≥80
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
Equivalencia en bombilla incandescente:
100W
EEI:
F
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-10℃～50℃|Volumen
Peso neto de un solo producto:
796g|Vida
Vida útil:
30000h
Frecuencia de conmutación:
100000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585731.json,142585731,"Código de barras：8433325219758
Color de la luz：Luz natural
Potencia：30W
Temperatura del color：4000K
Caudal luminoso：2700lm
Clasificación del IP：IP65",8433325219758,https://www.aigostar.com/ES/productCategory/1547785368043131311,Proyector con sensor LED 30W 2700lm 4000K IP65,"Características
Tipo:
Inductivo
Color del producto:
Blanco
Tipo de sensor:
Detección de luz&Sensor de movimiento
Color de la luz:
Luz natural|Especificación
Dimensión:
L154xW228xH55 mm
Cable:
3*1.0mm²
Longitud del cable:
25cm|Parámetros técnicos
Potencia:
30W
Voltaje:
220-240V～
Current:
130mA
Frecuencia:
50/60Hz
Temperatura del color:
4000K
Caudal luminoso:
2700lm
CRI:
Ra≥80
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
Equivalencia en bombilla incandescente:
30W
EEI:
F
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-10℃～50℃|Volumen
Peso neto de un solo producto:
364g|Vida
Vida útil:
30000h
Frecuencia de conmutación:
100000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
20 pc/Caja de cartón"
142585732.json,142585732,"Código de barras：8433325219765
Color de la luz：Luz natural
Potencia：50W
Temperatura del color：4000K
Caudal luminoso：4700lm
Clasificación del IP：IP65",8433325219765,https://www.aigostar.com/ES/productCategory/1547785368043131312,Proyector con sensor LED 50W 4700lm 4000K IP65,"Características
Tipo:
Inductivo
Color del producto:
Blanco
Tipo de sensor:
Detección de luz&Sensor de movimiento
Color de la luz:
Luz natural|Especificación
Dimensión:
L182xW263xH57 mm
Cable:
3*1.0mm²
Longitud del cable:
25cm|Parámetros técnicos
Potencia:
50W
Voltaje:
220-240V～
Current:
217mA
Frecuencia:
50/60Hz
Temperatura del color:
4000K
Caudal luminoso:
4700lm
CRI:
Ra≥80
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
Equivalencia en bombilla incandescente:
50W
EEI:
F
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-10℃～50℃|Volumen
Peso neto de un solo producto:
572g|Vida
Vida útil:
30000h
Frecuencia de conmutación:
100000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585733.json,142585733,"Código de barras：8433325219772
Color de la luz：Luz natural
Potencia：100W
Temperatura del color：4000K
Caudal luminoso：8900lm
Clasificación del IP：IP65",8433325219772,https://www.aigostar.com/ES/productCategory/1547785368043131313,Proyector con sensor LED 100W 8900lm 4000K IP65,"Características
Tipo:
Inductivo
Color del producto:
Blanco
Tipo de sensor:
Detección de luz&Sensor de movimiento
Color de la luz:
Luz natural|Especificación
Dimensión:
L217xW323xH57 mm
Cable:
3*1.0mm²
Longitud del cable:
30cm|Parámetros técnicos
Potencia:
100W
Voltaje:
220-240V～
Current:
435mA
Frecuencia:
50/60Hz
Temperatura del color:
4000K
Caudal luminoso:
8900lm
CRI:
Ra≥80
DF:
≥0.9
Ángulo de haz:
110°
Hg(mg):
0
Equivalencia en bombilla incandescente:
100W
EEI:
F
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-10℃～50℃|Volumen
Peso neto de un solo producto:
796g|Vida
Vida útil:
30000h
Frecuencia de conmutación:
100000times|Material
Material principal:
De aluminio,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
10 pc/Caja de cartón"
142585735.json,142585735,Código de barras：8433325285746,8433325285746,https://www.aigostar.com/ES/productCategory/1547785368059908160,Lámpara LED con panel solar 200W 2000lm 6500K IP66,"Características
categoría:
Focos solares
Modelo:
04
Color del producto:
Negro
Pilas incluídas o no:
Sí
Tipo de batería:
Batería de fosfato de hierro y litio
Color de la luz:
Luz fría|Especificación
Dimensión:
L290*W240*H42mm
Tipo de panel solar:
Silicona policristalina
Dimensiones del panel solar:
L400*W350*H17mm
Longitud del cable:
2m|Parámetros técnicos
Potencia:
200W
Voltaje:
DC3.2V
Current:
4800mA
Temperatura del color:
6500K
Caudal luminoso:
2000lm
CRI:
Ra≥70
Ángulo de haz:
120°
Hg(mg):
0
Autonomía de funcionamiento:
13h
Nivel de seguridad de la luminaria:
III
Tiempo de carga:
4-6h
Potencia del panel solar:
18W
Tensión del panel solar:
DC5V
Corriente del panel dólar:
3600mA|Aplicación de medio ambiente
Clasificación del IP:
IP66
Entorno de uso:
Exterior
Temperatura:
-10℃～40℃|Volumen
Capacidad de batería:
15000mAh
Peso neto de un solo producto:
3.55kg|Vida
Vida útil:
30000h|Material
Material principal:
Plástico,Vidrio|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
4 pc/Caja de cartón"
142585736.json,142585736,"Código de barras：8433340004155
Color de la luz：Luz natural
Potencia：10W
Temperatura del color：4000K
Caudal luminoso：850lm
Clasificación del IP：IP65",8433340004155,https://www.aigostar.com/ES/productCategory/1547785367984411533,Lámpara de enfoque LED 10W 850lm 4000K IP65,"Características
Color del producto:
Plata
Color de la luz:
Luz natural
Descripción de los puntos de venta:
Fuente de luz COB|Especificación
Dimensión:
L134*W61*H84 mm
Cable:
3*1.0mm²|Parámetros técnicos
Potencia:
10W
Voltaje:
230V～
Frecuencia:
50/60Hz
Temperatura del color:
4000K
Caudal luminoso:
850lm
CRI:
Ra≥70
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
70W
EEI:
A +
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-20℃～40℃|Volumen
Peso neto de un solo producto:
335g|Vida
Vida útil:
20000h
Frecuencia de conmutación:
1500times|Material
Material principal:
De aluminio,PC|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
24 pc/Caja de cartón"
142585738.json,142585738,"Código de barras：8433340004223
Color de la luz：Luz natural
Potencia：10W
Temperatura del color：4000K
Caudal luminoso：850lm
Clasificación del IP：IP65",8433340004223,https://www.aigostar.com/ES/productCategory/1547785367984411540,Proyector con sensor LED 10W 850lm 4000K IP65,"Características
Tipo:
Inductivo
Color del producto:
Plata
Tipo de sensor:
Detección de luz&Sensor de movimiento
Color de la luz:
Luz natural
Descripción de los puntos de venta:
Sensor de infrarrojos corporal de 12m;Retardo de cierre del sensor 8 seg.-6 min.|Especificación
Dimensión:
L134*W109*H172 mm
Cable:
3*1.0mm²|Parámetros técnicos
Potencia:
10W
Voltaje:
230V～
Frecuencia:
50/60Hz
Temperatura del color:
4000K
Caudal luminoso:
850lm
CRI:
Ra≥70
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
70W
EEI:
A +
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-20℃～40℃|Volumen
Peso neto de un solo producto:
152g|Vida
Vida útil:
20000h
Frecuencia de conmutación:
1500times|Material
Material principal:
De aluminio,PC|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
24 pc/Caja de cartón"
142585739.json,142585739,"Código de barras：8433340004261
Color de la luz：Luz natural
Potencia：80W
Temperatura del color：4000K
Caudal luminoso：7200lm
Clasificación del IP：IP65",8433340004261,https://www.aigostar.com/ES/productCategory/1547785367984411544,Proyector con sensor LED 80W 7200lm 4000K IP65,"Características
Tipo:
Inductivo
Color del producto:
Plata
Tipo de sensor:
Detección de luz&Sensor de movimiento
Color de la luz:
Luz natural
Descripción de los puntos de venta:
Sensor de infrarrojos corporal de 12m;Retardo de cierre del sensor 8 seg.-6 min.|Especificación
Dimensión:
L417*W109*H176 mm
Cable:
3*1.0mm²|Parámetros técnicos
Potencia:
80W
Voltaje:
230V～
Frecuencia:
50/60Hz
Temperatura del color:
4000K
Caudal luminoso:
7200lm
CRI:
Ra≥70
Ángulo de haz:
120°
Hg(mg):
0
Equivalencia en bombilla incandescente:
560W
EEI:
A +
Nivel de seguridad de la luminaria:
I|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Interior y exterior
Temperatura:
-20℃～40℃|Volumen
Peso neto de un solo producto:
1.6kg|Vida
Vida útil:
20000h
Frecuencia de conmutación:
1500times|Material
Material principal:
De aluminio,PC|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de color
Cantidad del paquete externo:
8 pc/Caja de cartón"
142585740.json,142585740,Código de barras：8433325294953,8433325294953,https://www.aigostar.com/ES/productCategory/1582683516120993792,Foco LED solar 200W 2000lm 6500K,"Características
categoría:
Focos solares
Modelo:
03
Color del producto:
Gris
Tipo de sensor:
Sensor de microondas
Pilas incluídas o no:
Sí
Tipo de batería:
Batería de fosfato de hierro y litio
Color de la luz:
Luz fría|Especificación
Dimensión:
L230*W313*H31 mm
Tipo de panel solar:
Silicona policristalina
Dimensiones del panel solar:
L357*W423*H19mm
Longitud del cable:
1.2m|Parámetros técnicos
Potencia:
200W
Voltaje:
DC3.2V
Current:
5600mA
Temperatura del color:
6500K
Caudal luminoso:
2000lm
CRI:
Ra≥70
Ángulo de haz:
90°
Hg(mg):
0
Autonomía de funcionamiento:
MAX.12h
Nivel de seguridad de la luminaria:
III
Tiempo de carga:
4-6h
Potencia del panel solar:
20W
Tensión del panel solar:
DC6V
Corriente del panel dólar:
3.33A|Aplicación de medio ambiente
Clasificación del IP:
IP65
Entorno de uso:
Exterior
Temperatura:
-20℃～50℃|Volumen
Capacidad de batería:
20000mAh
Peso neto de un solo producto:
3kg|Vida
Vida útil:
20000h|Material
Material principal:
De aluminio,PC|Certificación
Certificación:
CE,RoHS|Embalaje
Unidad paquete cantidad:
1 pc/Caja de papel kraft
Cantidad del paquete externo:
5 pc/Caja de cartón"
