_archivo,id_modelo,modelo,referenciaWeb,url,title,price,mainImage,allMainImages,description,desc,desc2
142349852.json,142349852,5167536+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349853.json,142349853,5167613+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349862.json,142349862,8007658+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349885.json,142349885,6627640+01+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349887.json,142349887,5167605+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349889.json,142349889,5167547+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349890.json,142349890,5167513+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349894.json,142349894,5167636+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349896.json,142349896,5167621+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349898.json,142349898,5167612+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349899.json,142349899,5167637+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349901.json,142349901,5167620+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349904.json,142349904,5167649+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349926.json,142349926,5164532+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349927.json,142349927,5164533+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349944.json,142349944,5164552+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349945.json,142349945,5164567+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349946.json,142349946,5164537+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349948.json,142349948,6804537+01+05,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349949.json,142349949,5164560+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349950.json,142349950,6804560+01+05,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349951.json,142349951,5164571+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349952.json,142349952,5164557+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349953.json,142349953,5164536+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349954.json,142349954,5164558+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349955.json,142349955,5164573+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349956.json,142349956,5164547+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349957.json,142349957,5164553+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349959.json,142349959,6614577+01+05,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349960.json,142349960,5164577+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349964.json,142349964,5164566+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349965.json,142349965,5164574+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349980.json,142349980,5164579+00+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
142349984.json,142349984,6524576+01+01,6504513 01 01,https://www.hepco-becker.es/soporte-baul-moto/1149-soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.html,SOPORTE BAÚL MOTO TUBULAR PARA YAMAHA MT-01 (2005-),"257,90&nbsp;€",https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,https://www.hepco-becker.es/1149-large_default/soporte-baul-moto-tubular-para-yamaha-mt-01-2005-.jpg,,"REFERENCIA
6504513 01 01",Calidad alemana con 5 años de garantía para un rendimiento confiable en cada aventura
