_archivo,ean,modelo,url,title,price,mainImage,allMainImages,description,desc,desc2
B002UHL10E.json,B002UHL10E,142580179,https://www.amazon.de/dp/B002UHL10E,Thule Kit 141360,€43.79,https://m.media-amazon.com/images/I/81I6WbqGzqL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81I6WbqGzqL._AC_SL1500_.jpg,"Puro Apple iPod/iPhone/iPad cable 1 m Black
For Thule 754",,A vehicle-specific mounting kit for attaching the load carrier to the vehicle roof.
B002YCQA56.json,B002YCQA56,142576759,https://www.amazon.co.uk/dp/B002YCQA56,"Flojet 20381-003 Electric Pump Fitting-Quad Port x 5/8"" Hose Barb, Straight",£19.27,https://m.media-amazon.com/images/I/610yeXeyX0L._AC_SL1050_.jpg,https://m.media-amazon.com/images/I/610yeXeyX0L._AC_SL1050_.jpg,"Quad Port x 5/8"" Hose Barb
Use with all Triplex, Quad and G57 Series pumps
Flojet Part Number: 20381-003
Check and match part number to ensure fit with your Flojet product
› See more product details",,"The Flojet 20381-003 Electric Pump Fitting is for use with all Triplex, Quad and G57 Series pumps. Quad port x 5/8"" (13mm) Hose Barb."
B0036EAOZS.json,B0036EAOZS,142560232,https://www.amazon.co.uk/dp/B0036EAOZS,Waterman Carène Black Sea Fountain Pen | High-Gloss Black & 23k Gold Clip | Fine Nib with Blue Ink Cartridge | Gift Box,£206.80,https://m.media-amazon.com/images/I/71M5QE9S-kL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71M5QE9S-kL._AC_SL1500_.jpg,"About this item
High-gloss black lacquer barrel for a distinctly pleasurable writing experience
Rich golden trim and 23-karat gold clip for luxurious, vibrant style
Taking its cue from the majestic bow of a ship, the integrated highly polished 18-karat solid gold nib boasts a sophisticated curved design to glide effortlessly across the page
Meticulously crafted in France to enhance your signature style
Presented in a premium dark blue Waterman gift box with a Converter; ideal for marking momentous occasions
› See more product details",,
B003AM8RJ6.json,B003AM8RJ6,142608472,https://www.amazon.es/dp/B003AM8RJ6,"Syncros FL V2 Tija de sillín, Hombre, Blanco, 30.9 x 400 mm",€83.99,https://m.media-amazon.com/images/I/61K6He2FcjL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61K6He2FcjL._AC_SL1500_.jpg,"About this item
Muy resistente
Muy ligera
Excelentes acabados","Product details
Package Dimensions ‏ : ‎ 43.4 x 6.6 x 6.4 cm; 220 g
Date First Available ‏ : ‎ 14 Aug. 2012
Manufacturer ‏ : ‎ Syncros
ASIN ‏ : ‎ B003AM8RJ6
Item model number ‏ : ‎ 3050105309
Department ‏ : ‎ Hombre","Tija de sillín para mountain bike de excelentes acabados, de una marca líder de contrastada calidad com Syncros, de alta resistencia y peso contenido, con unas dimensiones de 30.9 x 400 mm."
B003CS5AIO.json,B003CS5AIO,142576864,https://www.amazon.co.uk/dp/B003CS5AIO,IMPULTER,£237.63,https://m.media-amazon.com/images/I/71ImgkoCYQL._AC_SL1440_.jpg,https://m.media-amazon.com/images/I/71ImgkoCYQL._AC_SL1440_.jpg,,,
B003JP8532.json,B003JP8532,142608474,https://www.amazon.es/dp/B003JP8532,"Syncros FR Tija de sillín, Hombre, Blanco (Blanco Grunge), 27.2 x 400 mm",€78.99,https://m.media-amazon.com/images/I/31iinUaTRVL._AC_.jpg,https://m.media-amazon.com/images/I/31iinUaTRVL._AC_.jpg,"About this item
Muy resistente, ideal para freeride y descenso
Ligera
Excelentes acabados","Product details
Package Dimensions ‏ : ‎ 43 x 6.5 x 6.5 cm; 290 g
Date First Available ‏ : ‎ 29 Sept. 2016
Manufacturer ‏ : ‎ Syncros
ASIN ‏ : ‎ B003JP8532
Item model number ‏ : ‎ SN-204-131
Department ‏ : ‎ Hombre","Tija de sillín para mountain bike de excelentes acabados, de una marca líder de contrastada calidad com Syncros, de alta resistencia y peso contenido, con unas dimensiones de 27.2 x 400 mm."
B003UM6ZJA.json,B003UM6ZJA,142560262,https://www.amazon.co.uk/dp/B003UM6ZJA,"rOtring Isograph Fineliner Pen & Pencil College Set | 3 Technical Pens (0.20mm, 0.40mm, 0.60mm) and Mechanical Pencil (0.5mm) + Accessories",£48.17,https://m.media-amazon.com/images/I/81iYYVaDU+L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81iYYVaDU+L._AC_SL1500_.jpg,"About this item
3-pen set of high-precision technical pens with 0.2 mm, 0.4 mm and 0.7 mm tips
Wear-resistant, hard chrome-plated thin tip allows exquisite detail work
0.5 mm Tikky mechanical pencil is lightweight for all-day writing and high-polymer leads are strong and flexible
23 ml of ink is made of high density pigment particles for opacity and lightfastness
B20 eraser rubs out without smears and marks, and the compass attachment is great for versatile use
› See more product details",,
B004GEICM4.json,B004GEICM4,142523435,https://www.amazon.de/dp/B004GEICM4,Linder Jagdnicker Classic,,https://m.media-amazon.com/images/I/21rteSQwcUL._AC_.jpg,https://m.media-amazon.com/images/I/21rteSQwcUL._AC_.jpg,,,
B004JKBA1U.json,B004JKBA1U,142575605,https://www.amazon.es/dp/B004JKBA1U,"Razor 08-45423-00737-9 Scooter Base, Silver, M",€199.00,https://m.media-amazon.com/images/I/61c4XZ3XzWL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/61c4XZ3XzWL._AC_SL1500_.jpg,"About this item
Scooter base made of aircraft aluminium
Fork tube angle 83º
For thread-type directions
Can mount wheels up to 110mm in diameter
Super resistant to impacts and vibrations","Product details
Product Dimensions ‏ : ‎ 48.5 x 10 x 12 cm; 800 g
Date First Available ‏ : ‎ 27 Mar. 2013
Manufacturer ‏ : ‎ Razor
ASIN ‏ : ‎ B004JKBA1U
Item model number ‏ : ‎ 35018013
Best Sellers Rank: 355,910 in Sports & Outdoors (See Top 100 in Sports & Outdoors)
68 in Scooter Decks
Customer reviews: 4.1 
4.1 out of 5 stars
    4 ratings","Scooter base made of aeronautical aluminum, very reinforced and showing very solid against impacts and vibrations, being ideal to progress in the world of stunt scooters. It offers a steering angle of 83°, supports thread directions and allows wheels up to 110mm high."
B004NS6I4M.json,B004NS6I4M,142560433,https://www.amazon.co.uk/dp/B004NS6I4M,Waterman Hemisphere Ballpoint Pen | Stainless Steel with Gold Trim | Medium Point | Blue Ink Gift Box,£57.94,https://m.media-amazon.com/images/I/81E0hGRtN1L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81E0hGRtN1L._AC_SL1500_.jpg,"About this item
Streamlined for writing with a slim design
Twist to open and close
Made in France and assembled by hand
Presented in a Waterman gift box
› See more product details",,
B004NS8NO0.json,B004NS8NO0,142560431,https://www.amazon.co.uk/dp/B004NS8NO0,Waterman Hémisphère Ballpoint Pen | Matte Black with 23k Gold Trim | Medium Point | Blue Ink | Gift Box,£61.12,https://m.media-amazon.com/images/I/81cSL+fbykL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81cSL+fbykL._AC_SL1500_.jpg,"About this item
Elegantly slim design for a delicate lightness when writing and sophisticated silhouette
Sophisticated, satin matte black lacquered barrel, sleek 23-karat gold plated trim, slim clip and broad ring that expresses cool, crisp style
Skilfully constructed ballpoint tip produces flawless lines that dry quickly, giving you free reign for spontaneous expression - anytime, anywhere
Meticulously crafted in France to enhance your signature style
Presented in a premium dark blue Waterman gift box; ideal for marking momentous occasions
› See more product details",,
B004NSCB3E.json,B004NSCB3E,142560425,https://www.amazon.co.uk/dp/B004NSCB3E,Waterman Hémisphère Fountain Pen | Matt Black with palladium trim | Medium Nib | Blue Ink | Gift Box,£94.46,https://m.media-amazon.com/images/I/81gn0QjbfZL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81gn0QjbfZL._AC_SL1500_.jpg,"About this item
Elegantly slim design for a delicate lightness when writing and sophisticated silhouette
Sohisticated, satin matte black lacquered barrel, sleek palladium plated trim, slim clip and broad ring that expresses cool, crisp style
Smooth, consistent and skilfully crafted nib engraved with the iconic Waterman emblem
Meticulously crafted in France to enhance your signature style
Presented in a premium dark blue Waterman gift box; ideal for marking momentous occasions
› See more product details",,
B004NSDSCW.json,B004NSDSCW,142560429,https://www.amazon.co.uk/dp/B004NSDSCW,Waterman Hemisphere Rollerball Pen | Matte Black with 23 k Gold Trim | Fine Point | Black Ink | Gift Box,£87.50,https://m.media-amazon.com/images/I/81fJ3Cnkh5L._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81fJ3Cnkh5L._AC_SL1500_.jpg,"About this item
Elegantly slim design for a delicate lightness when writing and sophisticated silhouette
Sophisticated, satin matte black lacquered barrel, sleek 23-karat gold plated trim, slim clip and broad ring that expresses cool, crisp style
Skilfully constructed rollerball nib unites the tradition of liquid ink with ultimate comfort and convenience
Meticulously crafted in France to enhance your signature style
Presented in a premium dark blue Waterman gift box; ideal for marking momentous occasions
› See more product details",,
B004S3SUAC.json,B004S3SUAC,142605626,https://www.amazon.es/dp/B004S3SUAC,"Zalman ZM-VE200 Carcasa para Disco Duro de 6,3 cm/6,35 cm de Color Plateado",€32.46,https://m.media-amazon.com/images/I/213QPn3O8zL._AC_.jpg,https://m.media-amazon.com/images/I/213QPn3O8zL._AC_.jpg,,,
B004TAAAEI.json,B004TAAAEI,142570617,https://www.amazon.it/dp/B004TAAAEI,Think Tank Photo Travel Pouch Small Travel Bag,,https://m.media-amazon.com/images/I/81iM8YciLyL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81iM8YciLyL._AC_SL1500_.jpg,"About this item
Lightweight and soft, folds easily when empty
Mesh front keeps closed items visible
External dimensions: 17 x 25.5 x 6.3 cm, weight: 0.1 kg. 0.1kg
International products have separate temperatures, have been consumed and may differ from local products, including fit, age ratings and long product life, label and instructions.
› See more product details",,"Stay comfortable even if the environment is not. Designed to fit your body, this is the best FR jeans you'll ever wear. Made from high quality lightweight stretch denim, this pair is slim and modern, without being tight or restrictive."
B004TAUDLI.json,B004TAUDLI,142536427,https://www.amazon.es/dp/B004TAUDLI,"BOMBA SYNCRA 2.0-2150L/H - H 200CM - 1,5 MT CABLE c/Toma Tierra",€120.23,https://m.media-amazon.com/images/I/61dEllTOmdL._AC_SL1024_.jpg,https://m.media-amazon.com/images/I/61dEllTOmdL._AC_SL1024_.jpg,"About this item
Acuario bomba, universal, bomba fuente
máx. Altura de extracción: 300 cm
Caudal máx.: 2700l/h
Variable/con adaptador pieza también externamente reutilizable
220 V/45 W
› See more product details",,"BOMBA SYNCRA 2.0 - 2150L/H - H 200CM - 1,5 MT CABLE c/Toma Tierra"
B0052XFZ5K.json,B0052XFZ5K,142560227,https://www.amazon.co.uk/dp/B0052XFZ5K,Parker Deluxe Gp Converter,,https://m.media-amazon.com/images/I/51Th8rFI8UL._AC_SL1336_.jpg,https://m.media-amazon.com/images/I/51Th8rFI8UL._AC_SL1336_.jpg,"About this item
Twist action refillable ink cartridge
Gold Trim
For all Parker Fontain Pens
› See more product details",,"Product Description

For more than 120 years, PARKER has established itself as a pioneer in the Fine Writing field in both technology and design. Born out of part-time salesman George Parker’s yearning for a more reliable pen, PARKER thrives on its dedication to understanding consumer needs. The brand’s technological breakthroughs and tireless innovation have transformed the industry time and time again with products demonstrating craftsmanship and quality. PARKER’s drive to innovate? George Parker’s ethos, “Make a better pen and people will buy it.” PARKER is a forever partner, for those who strive for achievement in life and write their own story.

Box Contains

1 x converter"
B005EMY8NY.json,B005EMY8NY,142608470,https://www.amazon.es/dp/B005EMY8NY,Syncros FL V2 Bike Stem,€88.49,https://m.media-amazon.com/images/I/71SSxTodyAL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/71SSxTodyAL._AC_SL1500_.jpg,"About this item
Made of aluminium
Lightweight
Excellent workmanship
Modern Graphics","Product details
Product Dimensions ‏ : ‎ 10 x 4 x 5 cm; 110 g
Date First Available ‏ : ‎ 8 April 2012
Manufacturer ‏ : ‎ Syncros
ASIN ‏ : ‎ B003AM8RRS
Item model number ‏ : ‎ 3060104080
Department ‏ : ‎ mens",Syncros FL V2 black high polish 80 mm.
B005IVT3NQ.json,B005IVT3NQ,142568036,https://www.amazon.co.uk/dp/B005IVT3NQ,"Puig 4673H Windshield Naked New Generation Sport, Smoke",£107.99,https://m.media-amazon.com/images/I/61P8gqqUReL._AC_SL1001_.jpg,https://m.media-amazon.com/images/I/61P8gqqUReL._AC_SL1001_.jpg,"About this item
The product has been tested in the wind tunnel, achieving the best results, therefore, Puig provides this study with the piece
Puig has taken into account the diversity of this style of motorcycle and has a model for each of the most current motorcycles
For the piece to ideally adapt to the aesthetic line of the motorcycle, Puig has available a wide variety of colors of carenabris to choose
Check compatibility with your motorcycle in the Product Description section
International products have separate terms, are sold from abroad and may differ from local products, including fit, age ratings, and language of product, labeling or instructions.
› See more product details",,
B005LAP36A.json,B005LAP36A,142540810,https://www.amazon.it/dp/B005LAP36A,TUCANO URBANO TERMOSCUD® PASSENGER BLACK,€69.99,https://m.media-amazon.com/images/I/51qgjAG+UAL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/51qgjAG+UAL._AC_SL1000_.jpg,,"Is discontinued by manufacturer ‏ : ‎ No
Package Dimensions ‏ : ‎ 48 x 32.4 x 8.9 cm; 800 g
Date First Available ‏ : ‎ 25 Nov. 2011
Manufacturer ‏ : ‎ TUCANO URBANO
ASIN ‏ : ‎ B005LAP36A
Item model number ‏ : ‎ R091N
Department ‏ : ‎ Unisex
Best Sellers Rank: 83,072 in Automotive (See Top 100 in Automotive)
136 in Motorbike Tilts & Protective Sheets
Customer reviews: 3.5 
3.5 out of 5 stars
    74 ratings","Attachment to the pilot's Termoscud® – heavy-duty, leak-proof nylon exterior – padded interior – deposited model – reflective profile"
B005NJOJNM.json,B005NJOJNM,142560423,https://www.amazon.co.uk/dp/B005NJOJNM,Waterman Expert Fountain Pen | Gloss Black with 23k Gold Trim | Fine Nib | Gift Box,£97.93,https://m.media-amazon.com/images/I/91Pu-N6cgJL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/91Pu-N6cgJL._AC_SL1500_.jpg,"About this item
Generous silhouette for premium, executive styling and supreme comfort when writing
Sophisticated gloss black lacquered body, gleaming 23-karat golden trim and clip, and broad ring embellished with the brand name
Gold coated stainless-steel nib engraved with Waterman’s iconic looped ‘W’ for smooth, consistently personalised writing
Meticulously crafted in France to enhance your signature style
Presented in a premium dark blue Waterman gift box; ideal for celebrating graduations, promotions and new jobs
› See more product details",,
B00649ZK3I.json,B00649ZK3I,142517580,https://www.amazon.de/dp/B00649ZK3I,"Headlamp, ET4, Liberty 125, Liberty 125 – 150 Leader, ET4 125 LEADER",€135.85,https://m.media-amazon.com/images/I/81pTtJYBPoL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/81pTtJYBPoL._AC_SL1500_.jpg,,,"Headlight ET4 – Liberty 125, Liberty 125 – 150 Leader – ET4 125 – 150 Leader"
B0068ICIRG.json,B0068ICIRG,142318975,https://www.amazon.es/dp/B0068ICIRG,Contec Accessory CKS 100 Stand,€15.72,https://m.media-amazon.com/images/I/41C0w4MX9wL._AC_SL1000_.jpg,https://m.media-amazon.com/images/I/41C0w4MX9wL._AC_SL1000_.jpg,,"Product details
Is discontinued by manufacturer ‏ : ‎ No
Package Dimensions ‏ : ‎ 36.4 x 8.6 x 4.8 cm; 259.99 g
Date First Available ‏ : ‎ 20 Nov. 2012
Manufacturer ‏ : ‎ Contec
ASIN ‏ : ‎ B0068ICIRG
Item model number ‏ : ‎ CT3409026
Department ‏ : ‎ Unisex
Customer reviews: 4.5 
4.5 out of 5 stars
    131 ratings",
B0068NQ3LS.json,B0068NQ3LS,142546952,https://www.amazon.de/dp/B0068NQ3LS,RK O-RINGK 520SO/118,€20.99,https://m.media-amazon.com/images/I/01QFb8SNuTL.gif,https://m.media-amazon.com/images/I/01QFb8SNuTL.gif,,,
B0068OANYA.json,B0068OANYA,142557040,https://www.amazon.it/dp/B0068OANYA,YUASA YB7-A Open Acid Free Batteries,,https://m.media-amazon.com/images/I/51Z3swcljIL._AC_SL1500_.jpg,https://m.media-amazon.com/images/I/51Z3swcljIL._AC_SL1500_.jpg,Yuasa _812071_5050694007361,,Yuasa YB7-A Battery Distilled water not included.
